Proj ID,Project_Name,Transacted_Price,Area,Sale_Date,D_TypeOfSale,D_PropertyType,D_Tenure,Postal_District,D_FloorLevel,Unit_Price
12,ONE HOLLAND VILLAGE RESIDENCES,"1,449,280",484.38,1 Jan 2020,1,1,1,10,6,"2,956"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,373,780",484.38,1 Jan 2020,1,1,1,10,5,"2,816"
3,FOURTH AVENUE RESIDENCES,"1,631,000",710.42,1 Jan 2020,1,1,1,10,2,"2,296"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,385,650",484.38,1 Jan 2020,1,1,1,10,6,"2,826"
9,LEEDON GREEN,"1,993,600",699.66,1 Jan 2020,1,2,2,10,3,"2,849"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,395,350",484.38,1 Jan 2020,1,1,1,10,6,"2,860"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,424,770",484.38,1 Jan 2020,1,1,1,10,6,"2,921"
9,LEEDON GREEN,"1,756,400",613.55,1 Jan 2020,1,2,2,10,3,"2,863"
9,LEEDON GREEN,"4,180,800","1,496.20",1 Jan 2020,1,2,2,10,3,"2,794"
17,THE HYDE,"2,651,616",979.52,1 Jan 2020,1,2,2,10,4,"2,707"
9,LEEDON GREEN,"4,180,800","1,496.20",1 Jan 2020,1,2,2,10,3,"2,794"
11,NOUVEL 18,"4,888,000","1,582.31",1 Jan 2020,3,2,2,10,2,"3,089"
14,ROYALGREEN,"1,969,000",721.19,1 Jan 2020,1,2,2,10,2,"2,730"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,014,011",796.54,1 Jan 2020,1,1,1,10,3,"2,521"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,116,560","1,097.93",1 Jan 2020,1,1,1,10,6,"2,810"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,325,848",484.38,1 Jan 2020,1,1,1,10,5,"2,704"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,998,450",688.9,1 Jan 2020,1,1,1,10,6,"2,868"
9,LEEDON GREEN,"6,277,700","2,594.12",1 Jan 2020,1,2,2,10,2,"2,420"
9,LEEDON GREEN,"6,165,200","2,400.37",1 Jan 2020,1,2,2,10,2,"2,568"
9,LEEDON GREEN,"6,039,600","2,432.66",1 Jan 2020,1,2,2,10,2,"2,483"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,332,598",484.38,1 Jan 2020,1,1,1,10,4,"2,737"
9,LEEDON GREEN,"6,018,300","2,411.14",1 Jan 2020,1,2,2,10,2,"2,496"
1,BOULEVARD 88,"6,196,500","1,776.06",1 Jan 2020,1,1,2,10,4,"3,489"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,317,390",484.38,1 Jan 2020,1,1,1,10,3,"2,706"
9,LEEDON GREEN,"4,159,000","1,496.20",1 Jan 2020,1,2,2,10,4,"2,780"
2,D'LEEDON,"1,610,000","1,076.40",1 Jan 2020,3,2,1,10,4,"1,496"
2,D'LEEDON,"1,325,000",828.83,1 Jan 2020,3,2,1,10,2,"1,599"
9,LEEDON GREEN,"2,263,600",818.06,1 Jan 2020,1,2,2,10,2,"2,767"
9,LEEDON GREEN,"2,294,682",818.06,1 Jan 2020,1,2,2,10,3,"2,805"
9,LEEDON GREEN,"2,302,773",818.06,1 Jan 2020,1,2,2,10,3,"2,815"
9,LEEDON GREEN,"1,706,700",613.55,1 Jan 2020,1,2,2,10,2,"2,782"
9,LEEDON GREEN,"1,714,800",613.55,1 Jan 2020,1,2,2,10,3,"2,795"
9,LEEDON GREEN,"1,549,200",538.2,1 Jan 2020,1,2,2,10,3,"2,878"
9,LEEDON GREEN,"1,953,600",710.42,1 Jan 2020,1,2,2,10,3,"2,750"
9,LEEDON GREEN,"2,617,800",958,1 Jan 2020,1,2,2,10,3,"2,733"
9,LEEDON GREEN,"2,865,600","1,044.11",1 Jan 2020,1,2,2,10,2,"2,745"
9,LEEDON GREEN,"3,431,600","1,356.26",1 Jan 2020,1,2,2,10,2,"2,530"
9,LEEDON GREEN,"2,657,900","1,044.11",1 Jan 2020,1,2,2,10,2,"2,546"
9,LEEDON GREEN,"1,511,100",538.2,1 Jan 2020,1,2,2,10,3,"2,808"
9,LEEDON GREEN,"3,813,900","1,603.84",1 Jan 2020,1,2,2,10,4,"2,378"
9,LEEDON GREEN,"3,720,500","1,356.26",1 Jan 2020,1,2,2,10,3,"2,743"
9,LEEDON GREEN,"1,886,400",710.42,1 Jan 2020,1,2,2,10,2,"2,655"
9,LEEDON GREEN,"2,295,700",818.06,1 Jan 2020,1,2,2,10,3,"2,806"
9,LEEDON GREEN,"2,295,700",818.06,1 Jan 2020,1,2,2,10,3,"2,806"
9,LEEDON GREEN,"2,303,700",818.06,1 Jan 2020,1,2,2,10,3,"2,816"
9,LEEDON GREEN,"2,311,700",818.06,1 Jan 2020,1,2,2,10,4,"2,826"
1,BOULEVARD 88,"4,989,600","1,313.21",1 Jan 2020,1,1,2,10,6,"3,800"
17,THE HYDE,"1,862,000",678.13,1 Jan 2020,1,2,2,10,2,"2,746"
2,D'LEEDON,"2,180,000","1,280.92",1 Jan 2020,3,2,1,10,6,"1,702"
17,THE HYDE,"2,391,000",818.06,1 Jan 2020,1,2,2,10,3,"2,923"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,894,990","1,097.93",1 Dec 2019,1,1,1,10,5,"2,637"
17,THE HYDE,"1,387,000",495.14,1 Dec 2019,1,2,2,10,2,"2,801"
17,THE HYDE,"3,548,160","1,248.62",1 Dec 2019,1,2,2,10,3,"2,842"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,401,254",484.38,1 Dec 2019,1,1,1,10,5,"2,864"
3,FOURTH AVENUE RESIDENCES,"2,713,000","1,130.22",1 Dec 2019,1,1,1,10,2,"2,400"
2,D'LEEDON,"1,980,000","1,356.26",1 Dec 2019,3,2,1,10,3,"1,460"
14,ROYALGREEN,"2,765,000",990.29,1 Dec 2019,1,2,2,10,2,"2,792"
2,D'LEEDON,"2,160,000","1,356.26",1 Dec 2019,3,2,1,10,6,"1,593"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,922,680","1,097.93",1 Dec 2019,1,1,1,10,4,"2,662"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,432,015",484.38,1 Dec 2019,1,1,1,10,6,"2,927"
17,THE HYDE,"4,765,000","1,797.59",1 Dec 2019,1,2,2,10,4,"2,651"
1,BOULEVARD 88,"4,819,500","1,313.21",1 Dec 2019,1,1,2,10,5,"3,670"
17,THE HYDE,"3,685,000","1,248.62",1 Dec 2019,1,2,2,10,3,"2,951"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,422,094",484.38,1 Dec 2019,1,1,1,10,6,"2,921"
2,D'LEEDON,"2,250,000","1,280.92",1 Dec 2019,3,2,1,10,6,"1,757"
1,BOULEVARD 88,"10,441,200","2,766.35",1 Dec 2019,1,1,2,10,4,"3,774"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,778,023","1,097.93",1 Dec 2019,1,1,1,10,3,"2,520"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,350,888",484.38,1 Dec 2019,1,1,1,10,4,"2,775"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,420,104",484.38,1 Dec 2019,1,1,1,10,5,"2,917"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,008,410",688.9,1 Dec 2019,1,1,1,10,6,"2,901"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,946,819",688.9,1 Dec 2019,1,1,1,10,6,"2,812"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,973,726","1,097.93",1 Dec 2019,1,1,1,10,4,"2,695"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,122,280",796.54,1 Dec 2019,1,1,1,10,5,"2,664"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,700,000",947.23,1 Dec 2019,1,1,1,10,2,"2,836"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,212,896",796.54,1 Dec 2019,1,1,1,10,4,"2,764"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,379,422",484.38,1 Dec 2019,1,1,1,10,5,"2,834"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,412,300",807.3,1 Dec 2019,1,1,1,10,2,"2,973"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,105,628",828.83,1 Dec 2019,1,1,1,10,3,"2,528"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,318,721",484.38,1 Dec 2019,1,1,1,10,4,"2,709"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,409,192",484.38,1 Dec 2019,1,1,1,10,5,"2,895"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,480,974",807.3,1 Dec 2019,1,1,1,10,2,"3,058"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,128,030",796.54,1 Dec 2019,1,1,1,10,4,"2,658"
12,ONE HOLLAND VILLAGE RESIDENCES,"6,415,910","2,088.22",1 Dec 2019,1,1,1,10,6,"3,072"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,251,662",828.83,1 Dec 2019,1,1,1,10,4,"2,703"
14,ROYALGREEN,"2,838,000","1,065.64",1 Dec 2019,1,2,2,10,2,"2,663"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,916,512",688.9,1 Dec 2019,1,1,1,10,5,"2,768"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,429,971",807.3,1 Dec 2019,1,1,1,10,2,"2,995"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,883,161","1,097.93",1 Dec 2019,1,1,1,10,4,"2,613"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,360,564",484.38,1 Dec 2019,1,1,1,10,4,"2,795"
3,FOURTH AVENUE RESIDENCES,"1,103,000",484.38,1 Dec 2019,1,1,1,10,2,"2,277"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,117,190",796.54,1 Dec 2019,1,1,1,10,4,"2,645"
17,THE HYDE,"2,923,000",947.23,1 Dec 2019,1,2,2,10,3,"3,086"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,733,040","1,097.93",1 Dec 2019,1,1,1,10,2,"2,464"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,847,521",688.9,1 Dec 2019,1,1,1,10,4,"2,668"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,885,623",688.9,1 Dec 2019,1,1,1,10,4,"2,723"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,947,725",688.9,1 Dec 2019,1,1,1,10,5,"2,813"
1,BOULEVARD 88,"6,650,100","1,776.06",1 Dec 2019,1,1,2,10,6,"3,744"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,273,238",484.38,1 Nov 2019,1,1,1,10,2,"2,615"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,728,963",688.9,1 Nov 2019,1,1,1,10,2,"2,497"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,054,682",828.83,1 Nov 2019,1,1,1,10,3,"2,467"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,694,685",688.9,1 Nov 2019,1,1,1,10,3,"2,448"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,064,392",796.54,1 Nov 2019,1,1,1,10,3,"2,579"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,333,768",484.38,1 Nov 2019,1,1,1,10,4,"2,740"
12,ONE HOLLAND VILLAGE RESIDENCES,"11,351,280","3,358.37",1 Nov 2019,1,1,1,10,7,"3,363"
1,BOULEVARD 88,"6,261,300","1,776.06",1 Nov 2019,1,1,2,10,4,"3,525"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,218,270",484.38,1 Nov 2019,1,1,1,10,3,"2,515"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,209,475",484.38,1 Nov 2019,1,1,1,10,3,"2,497"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,828,300","1,097.93",1 Nov 2019,1,1,1,10,3,"2,576"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,335,540",484.38,1 Nov 2019,1,1,1,10,4,"2,757"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,350,250",484.38,1 Nov 2019,1,1,1,10,4,"2,788"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,919,888",688.9,1 Nov 2019,1,1,1,10,5,"2,787"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,266,830",796.54,1 Nov 2019,1,1,1,10,6,"2,846"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,435,096",807.3,1 Nov 2019,1,1,1,10,2,"3,016"
12,ONE HOLLAND VILLAGE RESIDENCES,"10,980,635","3,358.37",1 Nov 2019,1,1,1,10,6,"3,270"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,263,260",484.38,1 Nov 2019,1,1,1,10,3,"2,608"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,341,429",484.38,1 Nov 2019,1,1,1,10,4,"2,769"
12,ONE HOLLAND VILLAGE RESIDENCES,"5,056,460","1,614.60",1 Nov 2019,1,1,1,10,6,"3,132"
1,BOULEVARD 88,"4,965,300","1,313.21",1 Nov 2019,1,1,2,10,6,"3,781"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,038,613",828.83,1 Nov 2019,1,1,1,10,3,"2,460"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,047,875",796.54,1 Nov 2019,1,1,1,10,3,"2,571"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,794,967","1,097.93",1 Nov 2019,1,1,1,10,3,"2,546"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,323,775",484.38,1 Nov 2019,1,1,1,10,4,"2,733"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,090,034",796.54,1 Nov 2019,1,1,1,10,4,"2,624"
14,ROYALGREEN,"1,966,000",721.19,1 Nov 2019,1,2,2,10,2,"2,726"
2,D'LEEDON,"1,855,000","1,205.57",1 Nov 2019,3,2,1,10,4,"1,539"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,266,903",484.38,1 Nov 2019,1,1,1,10,2,"2,616"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,253,597",484.38,1 Nov 2019,1,1,1,10,3,"2,588"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,051,909",796.54,1 Nov 2019,1,1,1,10,3,"2,576"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,309,068",484.38,1 Nov 2019,1,1,1,10,4,"2,703"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,793,785",688.9,1 Nov 2019,1,1,1,10,4,"2,604"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,850,626",688.9,1 Nov 2019,1,1,1,10,4,"2,686"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,968,329","1,097.93",1 Nov 2019,1,1,1,10,5,"2,704"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,413,988",484.38,1 Nov 2019,1,1,1,10,5,"2,919"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,229,857",796.54,1 Nov 2019,1,1,1,10,5,"2,799"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,402,401",484.38,1 Nov 2019,1,1,1,10,6,"2,895"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,888,388","1,237.86",1 Nov 2019,1,1,1,10,6,"3,141"
3,FOURTH AVENUE RESIDENCES,"3,508,000","1,474.67",1 Nov 2019,1,1,1,10,2,"2,379"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,850,000",796.54,1 Nov 2019,1,1,1,10,2,"2,323"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,255,134",484.38,1 Nov 2019,1,1,1,10,2,"2,591"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,171,232",484.38,1 Nov 2019,1,1,1,10,2,"2,418"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,261,019",484.38,1 Nov 2019,1,1,1,10,2,"2,603"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,023,690",796.54,1 Nov 2019,1,1,1,10,3,"2,541"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,269,840",484.38,1 Nov 2019,1,1,1,10,3,"2,622"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,017,488",828.83,1 Nov 2019,1,1,1,10,3,"2,434"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,767,651",688.9,1 Nov 2019,1,1,1,10,3,"2,566"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,812,969",688.9,1 Nov 2019,1,1,1,10,4,"2,632"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,841,562",688.9,1 Nov 2019,1,1,1,10,5,"2,673"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,855,507",688.9,1 Nov 2019,1,1,1,10,5,"2,693"
14,ROYALGREEN,"2,894,000","1,065.64",1 Nov 2019,1,2,2,10,2,"2,716"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,195,590",484.38,1 Nov 2019,1,1,1,10,2,"2,468"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,913,240",796.54,1 Nov 2019,1,1,1,10,2,"2,402"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,653,590",688.9,1 Nov 2019,1,1,1,10,2,"2,400"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,196,110",484.38,1 Nov 2019,1,1,1,10,2,"2,469"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,254,855",796.54,1 Nov 2019,1,1,1,10,6,"2,831"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,626,464",688.9,1 Nov 2019,1,1,1,10,2,"2,361"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,680,822",688.9,1 Nov 2019,1,1,1,10,3,"2,440"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,223,290",484.38,1 Nov 2019,1,1,1,10,3,"2,525"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,584,818","1,097.93",1 Nov 2019,1,1,1,10,3,"2,354"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,013,560",796.54,1 Nov 2019,1,1,1,10,3,"2,528"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,667,160","1,097.93",1 Nov 2019,1,1,1,10,3,"2,429"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,025,291",796.54,1 Nov 2019,1,1,1,10,3,"2,543"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,421,541",484.38,1 Nov 2019,1,1,1,10,6,"2,935"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,323,448",807.3,1 Nov 2019,1,1,1,10,2,"2,878"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,206,936",484.38,1 Nov 2019,1,1,1,10,2,"2,492"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,609,163",688.9,1 Nov 2019,1,1,1,10,2,"2,336"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,689,650","1,097.93",1 Nov 2019,1,1,1,10,3,"2,450"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,641,502",688.9,1 Nov 2019,1,1,1,10,3,"2,383"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,710,008","1,097.93",1 Nov 2019,1,1,1,10,3,"2,468"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,216,380",484.38,1 Nov 2019,1,1,1,10,3,"2,511"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,693,680",688.9,1 Nov 2019,1,1,1,10,3,"2,459"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,300,976",484.38,1 Nov 2019,1,1,1,10,5,"2,686"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,788,200","1,097.93",1 Nov 2019,1,1,1,10,5,"2,540"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,571,511",947.23,1 Nov 2019,1,1,1,10,2,"2,715"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,352,491",807.3,1 Nov 2019,1,1,1,10,2,"2,914"
12,ONE HOLLAND VILLAGE RESIDENCES,"6,519,310","2,088.22",1 Nov 2019,1,1,1,10,6,"3,122"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,779,700","1,237.86",1 Nov 2019,1,1,1,10,6,"3,053"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,230,208",484.38,1 Nov 2019,1,1,1,10,3,"2,540"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,237,119",484.38,1 Nov 2019,1,1,1,10,3,"2,554"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,024,368",796.54,1 Nov 2019,1,1,1,10,3,"2,541"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,315,152",484.38,1 Nov 2019,1,1,1,10,5,"2,715"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,106,744",796.54,1 Nov 2019,1,1,1,10,5,"2,645"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,323,656",484.38,1 Nov 2019,1,1,1,10,5,"2,733"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,807,480","1,097.93",1 Nov 2019,1,1,1,10,5,"2,557"
1,BOULEVARD 88,"6,164,100","1,776.06",1 Nov 2019,1,1,2,10,3,"3,471"
17,THE HYDE,"3,525,000","1,248.62",1 Nov 2019,1,2,2,10,3,"2,823"
3,FOURTH AVENUE RESIDENCES,"2,273,000",947.23,1 Nov 2019,1,1,1,10,2,"2,400"
14,ROYALGREEN,"4,046,000","1,431.61",1 Nov 2019,1,2,2,10,2,"2,826"
2,D'LEEDON,"2,050,000","1,431.61",1 Nov 2019,3,2,1,10,2,"1,432"
2,D'LEEDON,"2,580,000","1,679.18",1 Nov 2019,3,2,1,10,6,"1,536"
14,ROYALGREEN,"4,091,000","1,431.61",1 Nov 2019,1,2,2,10,2,"2,858"
17,THE HYDE,"2,419,000",818.06,1 Nov 2019,1,2,2,10,3,"2,957"
17,THE HYDE,"2,433,000",818.06,1 Nov 2019,1,2,2,10,4,"2,974"
1,BOULEVARD 88,"6,423,300","1,776.06",1 Nov 2019,1,1,2,10,5,"3,617"
11,NOUVEL 18,"12,226,200","3,336.84",1 Oct 2019,3,2,2,10,6,"3,664"
14,ROYALGREEN,"1,824,000",667.37,1 Oct 2019,1,2,2,10,2,"2,733"
2,D'LEEDON,"1,590,000","1,065.64",1 Oct 2019,3,2,1,10,2,"1,492"
14,ROYALGREEN,"2,012,000",721.19,1 Oct 2019,1,2,2,10,2,"2,790"
1,BOULEVARD 88,"5,853,900","1,776.06",1 Oct 2019,1,1,2,10,2,"3,296"
1,BOULEVARD 88,"4,673,700","1,313.21",1 Oct 2019,1,1,2,10,4,"3,559"
11,NOUVEL 18,"5,820,000","1,765.30",1 Oct 2019,3,2,2,10,5,"3,297"
3,FOURTH AVENUE RESIDENCES,"1,676,000",710.42,1 Oct 2019,1,1,1,10,2,"2,359"
14,ROYALGREEN,"2,275,000",818.06,1 Oct 2019,1,2,2,10,2,"2,781"
14,ROYALGREEN,"1,981,000",721.19,1 Oct 2019,1,2,2,10,2,"2,747"
14,ROYALGREEN,"2,678,000",990.29,1 Oct 2019,1,2,2,10,2,"2,704"
3,FOURTH AVENUE RESIDENCES,"1,754,000",710.42,1 Oct 2019,1,1,1,10,3,"2,469"
14,ROYALGREEN,"2,826,000","1,065.64",1 Oct 2019,1,2,2,10,2,"2,652"
14,ROYALGREEN,"2,670,000",979.52,1 Oct 2019,1,2,2,10,2,"2,726"
14,ROYALGREEN,"2,848,000","1,065.64",1 Oct 2019,1,2,2,10,2,"2,673"
1,BOULEVARD 88,"10,483,200","2,777.11",1 Oct 2019,1,1,2,10,4,"3,775"
14,ROYALGREEN,"2,838,000","1,065.64",1 Oct 2019,1,2,2,10,2,"2,663"
14,ROYALGREEN,"1,884,000",721.19,1 Oct 2019,1,2,2,10,2,"2,612"
14,ROYALGREEN,"1,809,000",667.37,1 Oct 2019,1,2,2,10,2,"2,711"
14,ROYALGREEN,"2,950,000","1,076.40",1 Oct 2019,1,2,2,10,2,"2,741"
14,ROYALGREEN,"1,951,000",721.19,1 Oct 2019,1,2,2,10,2,"2,705"
14,ROYALGREEN,"2,824,000","1,065.64",1 Oct 2019,1,2,2,10,2,"2,650"
14,ROYALGREEN,"4,128,000","1,431.61",1 Oct 2019,1,2,2,10,2,"2,883"
14,ROYALGREEN,"4,112,000","1,474.67",1 Oct 2019,1,2,2,10,2,"2,788"
14,ROYALGREEN,"1,805,000",667.37,1 Oct 2019,1,2,2,10,2,"2,705"
14,ROYALGREEN,"2,235,000",818.06,1 Oct 2019,1,2,2,10,2,"2,732"
14,ROYALGREEN,"1,971,000",721.19,1 Oct 2019,1,2,2,10,2,"2,733"
14,ROYALGREEN,"3,977,000","1,431.61",1 Oct 2019,1,2,2,10,2,"2,778"
14,ROYALGREEN,"1,819,000",667.37,1 Oct 2019,1,2,2,10,2,"2,726"
14,ROYALGREEN,"2,275,000",818.06,1 Oct 2019,1,2,2,10,2,"2,781"
14,ROYALGREEN,"4,007,000","1,431.61",1 Oct 2019,1,2,2,10,2,"2,799"
14,ROYALGREEN,"1,832,000",667.37,1 Oct 2019,1,2,2,10,2,"2,745"
14,ROYALGREEN,"4,000,000","1,431.61",1 Oct 2019,1,2,2,10,2,"2,794"
14,ROYALGREEN,"2,498,000",925.7,1 Oct 2019,1,2,2,10,2,"2,698"
14,ROYALGREEN,"1,837,000",667.37,1 Oct 2019,1,2,2,10,2,"2,753"
14,ROYALGREEN,"2,654,000",979.52,1 Oct 2019,1,2,2,10,2,"2,709"
14,ROYALGREEN,"2,524,000",925.7,1 Oct 2019,1,2,2,10,2,"2,727"
14,ROYALGREEN,"2,577,000",925.7,1 Oct 2019,1,2,2,10,2,"2,784"
14,ROYALGREEN,"1,990,000",721.19,1 Oct 2019,1,2,2,10,2,"2,759"
14,ROYALGREEN,"2,870,000","1,065.64",1 Oct 2019,1,2,2,10,2,"2,693"
14,ROYALGREEN,"2,698,000",979.52,1 Oct 2019,1,2,2,10,2,"2,754"
14,ROYALGREEN,"1,990,000",721.19,1 Oct 2019,1,2,2,10,2,"2,759"
14,ROYALGREEN,"2,175,000",775.01,1 Oct 2019,1,2,2,10,2,"2,806"
14,ROYALGREEN,"1,828,000",667.37,1 Oct 2019,1,2,2,10,2,"2,739"
14,ROYALGREEN,"2,187,000",775.01,1 Oct 2019,1,2,2,10,2,"2,822"
1,BOULEVARD 88,"4,625,100","1,313.21",1 Oct 2019,1,1,2,10,3,"3,522"
3,FOURTH AVENUE RESIDENCES,"1,600,000",688.9,1 Oct 2019,1,1,1,10,2,"2,323"
1,BOULEVARD 88,"10,248,000","2,798.64",1 Oct 2019,1,1,2,10,2,"3,662"
2,D'LEEDON,"4,098,000","2,432.66",1 Oct 2019,3,2,1,10,5,"1,685"
3,FOURTH AVENUE RESIDENCES,"2,706,000","1,108.69",1 Oct 2019,1,1,1,10,3,"2,441"
1,BOULEVARD 88,"10,567,200","2,777.11",1 Oct 2019,1,1,2,10,4,"3,805"
2,D'LEEDON,"2,700,000","1,733",1 Oct 2019,3,2,1,10,6,"1,558"
2,D'LEEDON,"1,880,000","1,356.26",1 Sep 2019,3,2,1,10,3,"1,386"
3,FOURTH AVENUE RESIDENCES,"1,766,000",710.42,1 Sep 2019,1,1,1,10,3,"2,486"
2,D'LEEDON,"2,900,000","1,980.58",1 Sep 2019,3,2,1,10,5,"1,464"
1,BOULEVARD 88,"6,164,100","1,776.06",1 Sep 2019,1,1,2,10,3,"3,471"
1,BOULEVARD 88,"10,399,200","2,777.11",1 Sep 2019,1,1,2,10,3,"3,745"
11,NOUVEL 18,"9,543,000","2,820.17",1 Sep 2019,3,2,2,10,7,"3,384"
1,BOULEVARD 88,"6,131,700","1,776.06",1 Sep 2019,1,1,2,10,3,"3,452"
1,BOULEVARD 88,"6,066,900","1,776.06",1 Sep 2019,1,1,2,10,3,"3,416"
